key,value
"revenue_annual","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4005999.9983 4005999.9983 4005999.9983 4005999.9983 4005999.9983 4005999.9983 4005999.9983 4005999.9983 4005999.9983 4005999.9983 5874876.2059 5874876.2059 5874876.2059 5874876.2059 5874876.2059 5874876.2059 5874876.2059 5874876.2059 5874876.2059 5874876.2059 54994104.6761 54994104.6761 54994104.6761 54994104.6761 54994104.6761 54994104.6761 54994104.6761 54994104.6761 54994104.6761 54994104.6761 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 189592579.986 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 1555712046.26 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 14055234889.6 0]"
"spa_additions",18072000
"spares_cost",400000000
"test_rates","[0.01 0.02 0.025 0.03 0.04]"
"total_capex",2.0099109774e+14
"total_costs_pv",3.87898365102e+13
"total_ext_pv",201130731175
"total_extern",1.8548969598e+12
"total_flights_yr",59388
"total_opex",1.2827629e+14
"total_rev_pv",34597644997.6
"total_revenue",315711577227
"y",100
