key,value
"rv_25","[-2.58214623333 -2.07258333333 -2.07258333333 -0.835537383333 -0.299833333333 0.149041666667 1.83496261667 -0.858367183333 3.35154166667 4.97428761667 11.3276164167 21.0022873667 31.7994254667 45.4856623667 60.2943664167 78.7802873667 100.102958317 125.442754267 152.774458317 176.660176085 218.34241301 254.653490214 292.586450282 334.315636497 382.057995134 424.8637312 478.360496191 494.393341502 267.278190918 684.548983697 754.305080009 825.142014546 898.141122548 974.227268072 1051.79271637 1130.36194417 1162.45329072 1238.43365244 1311.04365401 1389.68903359 1470.56233998 1549.69164216 1620.07837138 1690.31382499 1762.94627812 1856.38207697 1942.62992966 2013.37516309 2084.58635934 2156.34383679 2228.7150738 2303.0701361 2380.08910606 2459.6171847 2544.61059516 2635.16544831 2728.62944149 2833.09259951 2949.84143141 3080.93625558 3229.45925462 3406.75241993 3601.17785015 4126.57197974 4407.83603796 4722.54961661 5075.20376505 5468.17407769 5904.86646023 6388.88748049 6923.68344406 7516.91055536 8171.12239244 8892.4786462 9687.37615728 10563.1821705 11527.6396704 12589.8817143 13759.8150904 15048.7491139 16469.1719535 17217.9202179 17944.8397537 18676.8856917 19414.9725214 22921.2723524 24616.1430721 26321.9109817 28039.8902359 29771.1823126 31517.1335906 33278.5928021 35056.8785115 36872.0736131 38731.0547002 40614.2834918 42522.6199496 44459.5957389 46426.3745169 48424.9434761 50457.4287403 52267.2425076 54098.2610162 55962.2364106 57860.1288985 58856.792439 59890.5585374 60959.89922 62066.2185323 63210.6466134 64394.5275764 65619.1478998 66885.8969801 68196.1694648 69551.391234 70017.0546231 71145.8112318 72323.8185006 73552.8130395 74834.4258905 76170.3354891 78114.6643229 80171.0252006 82334.0261866 84608.239083 86998.2292179 89511.4504572 92150.6489709 94921.2254448 97828.6293422 100878.511204 104076.714542 107429.221403 110942.34547 114622.42048 118793.481105 123141.462631 127676.508916 132405.826874 137336.69818 142476.707658 142541.707199 142541.677324 142541.648218 142541.615685 142541.581909 142541.550444 142541.516435 142541.481037 142541.445985 142541.411795 142541.375554 142541.338217 142541.300417 142541.259191 142541.220218 142541.18086 142541.137386 142541.096351 142541.055 142541.009486 142540.808882 142540.746542 142540.680565 142540.618344 142540.550158 142540.482955 142540.412219 142540.339454 142540.265928 142540.190631 142540.113862 142540.032838 142539.952889 142539.866897 142539.780778 142539.693213 142539.602227 142539.510995 142539.413625 142539.316837 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398 142540.472398]"
"saved",3
"scc",190
"sentinel_needed","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 4 4 5 5 6 7 8 10 11 13 15 17 19 21 24 27 30 34 38 42 47 53 60 67 75 84 94 106 118 133 149 167 175 183 192 201 210 220 230 241 252 264 276 289 303 317 332 347 364 381 399 417 432 447 463 479 496 513 532 550 570 590 611 632 654 677 701 726 752 778 805 834 863 894 925 958 992 1026 1063 1100 1139 1179 1221 1264 1308 1354 1402 1451 1503 1556 1610 1667 1701 1736 1772 1808 1845 1883 1921 1961 2001 2042 2084 2126 2170 2214 2260 2306 2353 2401 2450 2501 2565 2632 2700 2769 2841 2915 2990 3067 3147 3228 3311 3397 3485 3575 3668 3763 3860 3960 4062 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167 4167]"
"sf_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90671504317e-08 4.82689664341e-08 8.01555393635e-08 1.33106444271e-07 2.21036819752e-07 3.67054171972e-07 6.09530870528e-07 4.05519934515e-06 2.69791777972e-05 0.00017949204778 0.000175972595862 0.000172522152806 0.000169139365496 0.000165822907349 0.000162571477793 0.000159383801758 0.000156258629175 0.000188604841515 0.000227646859766 0.000274770744722 0.00033164947776 0.00040030235464 0.000483166674082 0.000583184266187 0.000703905932614 0.000849617506332 0.00102549200627 0.00117219205727 0.00133987803972 0.00153155206111 0.0017506456904 0.00200108139392 0.00228734275991 0.00261455476883 0.00298857554672 0.00341610124406 0.00390478591797 0.00446337856401 0.00510187975068 0.00583172066119 0.00666596774758 0.00761955666148 0.00838165018409 0.00921996684712 0.0101421303436 0.011156526874 0.0122723814104 0.0134998415889 0.014850069993 0.0163353456665 0.0179691757796 0.0197664184641 0.0217434179335 0.0239181531186 0.0263104011685 0.028941917305 0.0318366326658 0.0350208719352 0.0385235927422 0.0423766490027 0.0466150806005 0.0512774320417 0.0526287550047 0.0540156896136 0.0554391743481 0.0569001724201 0.0583996724249 0.0599386890105 0.0615182635643 0.0631394649172 0.0648033900675 0.0665111649227 0.0682639450616 0.0700629165162 0.0725639636275 0.0759657792932 0.0795270728767 0.0832553207402 0.0871583497396 0.0912443536555 0.0955219103952 0.1 0.103526492384 0.107177346254 0.110956947207 0.1148698355 0.1189207115 0.123114441334 0.127456062732 0.131950791077 0.136604025675 0.141421356237 0.146408569595 0.151571656651 0.156916819579 0.162450479271 0.168179283051 0.174110112659 0.180250092522 0.186606598307 0.193187265785 0.2 0.209376046995 0.219191645277 0.229467401113 0.240224886796 0.251486685937 0.263276440867 0.275618902279 0.288539981181 0.302066803299 0.316227766017 0.331052597994 0.346572421578 0.362819818138 0.379828896466 0.397635364384 0.416276603701 0.435791748698 0.456221768278 0.477609551976 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]"
"sinter.mass_kg",2200
"sinter_needed_build","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 4 4 5 6 6 6 6 7 8 9 10 11 12 13 15 17 19 21 23 26 29 33 36 41 46 20 21 22 23 24 25 26 27 29 30 31 33 34 36 38 39 41 43 45 47 37 39 40 41 43 44 46 47 49 51 52 54 56 58 60 62 64 67 69 71 74 77 79 82 85 88 91 94 97 101 104 108 112 116 120 124 128 133 138 142 86 88 89 91 93 95 97 99 101 103 105 107 109 112 114 116 119 121 123 126 162 166 171 175 180 184 189 194 199 204 209 215 220 226 232 238 244 250 257 263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"skip.propellant_yr",83000
"skip.count",8
"skip_active","[0 0 0 0 0 0 0 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7.2 6.4 5.6 4.8 4 3.2 2.4 1.6 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"spa_msr_count","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]"
"stype_reduction",0.022
"supply_frac","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90671504317e-08 4.82689664341e-08 8.01555393635e-08 1.33106444271e-07 2.21036819752e-07 3.67054171972e-07 6.09530870528e-07 4.05519934515e-06 2.69791777972e-05 0.00017949204778 0.000175972595862 0.000172522152806 0.000169139365496 0.000165822907349 0.000162571477793 0.000159383801758 0.000156258629175 0.000188604841515 0.000227646859766 0.000274770744722 0.00033164947776 0.00040030235464 0.000483166674082 0.000583184266187 0.000703905932614 0.000849617506332 0.00102549200627 0.00117219205727 0.00133987803972 0.00153155206111 0.0017506456904 0.00200108139392 0.00228734275991 0.00261455476883 0.00298857554672 0.00341610124406 0.00390478591797 0.00446337856401 0.00510187975068 0.00583172066119 0.00666596774758 0.00761955666148 0.00838165018409 0.00921996684712 0.0101421303436 0.011156526874 0.0122723814104 0.0134998415889 0.014850069993 0.0163353456665 0.0179691757796 0.0197664184641 0.0217434179335 0.0239181531186 0.0263104011685 0.028941917305 0.0318366326658 0.0350208719352 0.0385235927422 0.0423766490027 0.0466150806005 0.0512774320417 0.0526287550047 0.0540156896136 0.0554391743481 0.0569001724201 0.0583996724249 0.0599386890105 0.0615182635643 0.0631394649172 0.0648033900675 0.0665111649227 0.0682639450616 0.0700629165162 0.0725639636275 0.0759657792932 0.0795270728767 0.0832553207402 0.0871583497396 0.0912443536555 0.0955219103952 0.1 0.103526492384 0.107177346254 0.110956947207 0.1148698355 0.1189207115 0.123114441334 0.127456062732 0.131950791077 0.136604025675 0.141421356237 0.146408569595 0.151571656651 0.156916819579 0.162450479271 0.168179283051 0.174110112659 0.180250092522 0.186606598307 0.193187265785 0.2 0.207052984768 0.214354692507 0.221913894414 0.229739670999 0.237841423001 0.246228882669 0.254912125464 0.263901582155 0.273208051351 0.282842712475 0.292817139189 0.303143313302 0.313833639159 0.324900958542 0.336358566101 0.348220225318 0.360500185044 0.373213196615 0.38637453157 0.4 0.40819206146 0.416551897597 0.425082944463 0.433788708479 0.44267276788 0.451738774183 0.460990453687 0.47043160901 0.480066120644 0.489897948557 0.499931133816 0.51016980025 0.520618156147 0.531280495977 0.542161202166 0.553264746889 0.564595693914 0.576158700475 0.587958519188 0.6 0.615522152724 0.631445867489 0.647781532809 0.664539805949 0.68173161988 0.699368190414 0.717461023517 0.736021922818 0.755062997308 0.774596669241 0.79463568224 0.815193109606 0.83628236285 0.857917200444 0.880111736793 0.902880451447 0.926238198545 0.950200216506 0.97478213797 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
"tanker_ratio","[14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5]"
"tier3_frac","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.29 0.3 0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4 0.41 0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5 0.51 0.52 0.53 0.54 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55]"
"tl_25","[4.94190666667 3.96666666667 3.96666666667 4.13284666667 3.96666666667 3.96666666667 4.13284666667 11.0057266667 4.66666666667 5.81284666667 6.36556666667 6.53174666667 6.31138666667 6.53174666667 6.36556666667 5.13174666667 5.29792666667 5.46410666667 5.29792666667 19.4180886667 5.49068286667 5.32429706667 9.74445126667 9.52388546667 5.48985966667 16.9289450667 18.4938230667 101.765113867 676.083458667 4.23266666667 4.31095866667 4.13741066667 4.12074266667 4.16807466667 3.99452666667 8.15345866667 101.643207867 103.662124267 112.598736667 107.707942667 97.2162646667 91.3454297299 105.946858286 124.062736552 139.937568574 110.92480527 83.8475156264 92.9363701174 99.5779022995 105.817690636 111.694300781 116.254647067 119.494431342 123.236977232 121.876414551 116.939485614 137.281138508 158.226218181 183.003694484 213.471625175 248.516652484 216.652214362 241.307307953 272.447610378 301.859109356 339.836281562 379.051436265 424.160604431 474.38106727 530.55780579 600.183779785 664.670002693 743.066054136 831.607139566 931.560656468 1040.87170892 1165.12822021 1302.94771044 1458.64257821 1632.32618568 1828.32081799 871.855777722 912.255064208 953.072859347 996.248303453 1044.15952372 1087.92414193 1138.15389582 1188.7155773 1243.63335864 1299.66561475 1357.64180383 1419.89359241 1483.76700305 1551.83115991 1622.36067931 1730.47634623 1812.02577488 1896.61245656 1985.55675394 2078.23003783 1728.93477725 1790.72816282 1852.84423873 1918.86731671 1989.13414948 1957.25707432 1926.06677199 1887.57389175 1845.72264889 1797.75526567 1744.64832539 1685.00754105 1618.84701769 1546.63589337 1468.77155519 1518.48517507 1572.96689377 1627.81157478 1684.51496685 1744.66070331 2218.30543421 2322.10554363 2430.58122875 2543.25369113 2666.43615493 2702.56971814 2741.12990059 2776.95123489 2810.08827686 2840.09151036 2866.40643696 2890.52641885 2908.64731033 2923.61405419 2932.42148291 3069.19072013 3212.96588474 3362.35401782 3520.06264938 3683.91739715 1195.89668767 1197.04023833 1198.15434867 1199.39962833 1200.692487 1201.89686567 1203.19865833 1204.553606 1205.89530067 1207.20403433 1208.591248 1210.02038467 1211.46728333 1213.04532033 1214.537119 1216.04365367 1217.70769667 1219.27842433 1220.861258 1222.603421 1230.282034 1232.66824233 1235.193677 1237.57534733 1240.185347 1242.75768733 1245.465311 1248.25055867 1251.06495733 1253.947128 1256.88564667 1259.98706967 1263.04730033 1266.33887733 1269.63528833 1272.98705433 1276.46979233 1279.96192133 1283.68899167 1287.39380467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467 1243.16180467]"
"total_ir","[0 0 0 0.002625 0.002625 0.002625 0.00525 0.00525 0.00525 0.007875 0.018375 0.0315 0.042 0.055125 0.065625 0.07875 0.0945 0.112875 0.128625 0.147 0.165375 0.181125 0.1995 0.21525 0.233625 0.252 0.275625 0.29925 0.3255 0.349125 0.375375 0.399 0.422625 0.448875 0.4725 0.49875 0.50925 0.51975 0.53025 0.54075 0.55125 0.56175 0.57225 0.58275 0.59325 0.60375 0.609 0.61425 0.6195 0.62475 0.63 0.63525 0.6405 0.64575 0.651 0.65625 0.6615 0.66675 0.672 0.67725 0.6825 0.76610625 0.8497125 0.93331875 1.016925 1.10053125 1.1841375 1.26774375 1.35135 1.43495625 1.5185625 1.60479375 1.691025 1.77725625 1.8634875 1.94971875 2.03595 2.12218125 2.2084125 2.29464375 2.380875 2.370375 2.359875 2.349375 2.338875 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 7.803375 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475 5.9475]"
"total_launches","[4.94190666667 3.96666666667 3.96666666667 4.13284666667 3.96666666667 3.96666666667 4.13284666667 11.0057266667 4.66666666667 5.81284666667 6.36556666667 6.53174666667 6.31138666667 6.53174666667 6.36556666667 5.13174666667 5.29792666667 5.46410666667 5.29792666667 19.4180886667 5.49068286667 5.32429706667 9.74445126667 9.52388546667 5.48985966667 16.9289450667 18.4938230667 101.765113867 676.083458667 4.23266666667 4.31095866667 4.13741066667 4.12074266667 4.16807466667 3.99452666667 8.15345866667 105.843207867 103.862124267 112.798736667 107.907942667 97.4162646667 91.5454297299 110.346858286 124.462736552 144.537568574 103.42480527 83.8475156264 92.9363701174 99.5779022995 105.817690636 111.694300781 116.254647067 119.494431342 123.236977232 121.876414551 116.939485614 137.281138508 158.226218181 183.003694484 213.471625175 248.516652484 216.652214362 241.307307953 272.447610378 301.859109356 339.836281562 379.051436265 424.160604431 474.38106727 530.55780579 600.183779785 664.670002693 743.066054136 831.607139566 931.560656468 1040.87170892 1165.12822021 1302.94771044 1458.64257821 1632.32618568 1828.32081799 871.855777722 912.255064208 953.072859347 996.248303453 1044.15952372 1087.92414193 1138.15389582 1188.7155773 1243.63335864 1299.66561475 1357.64180383 1419.89359241 1483.76700305 1551.83115991 1622.36067931 1730.47634623 1812.02577488 1896.61245656 1985.55675394 2078.23003783 1728.93477725 1790.72816282 1852.84423873 1918.86731671 1988.34664948 1957.21957432 1926.02927199 1887.53639175 1845.68514889 1797.71884567 1744.61190539 1684.97112105 1618.81059769 1546.59947337 1468.73513519 1518.44875507 1572.93047377 1627.77515478 1684.47854685 1744.62428331 1806.21844883 1869.87111497 1935.50508847 2003.65380942 2077.77905495 2085.11970084 2095.98394037 2103.23649751 2108.36533738 2112.858376 2113.19230338 2111.84524591 2107.59800319 2100.35266853 2089.83137839 2163.99834014 2240.67311655 2319.14893923 2400.3777967 2485.79923062 1893.69171991 1932.84556795 1972.04950876 2012.09046567 2053.70924889 2096.08672513 2138.56371053 2182.74192701 2226.95275857 2272.72430774 2319.5331269 2366.45242978 2415.11149786 2464.77850026 2515.37532185 2566.1847699 2618.85816555 2673.27614052 2727.16303372 2783.88658293 3211.46218488 3295.05907688 3380.06792132 3466.94531666 3557.78520106 3649.20291816 3742.95993133 3840.65737311 3939.99466159 4041.04277025 4146.09315638 4253.91944308 4363.56966972 4476.08283445 4592.1322601 4711.02880716 4832.21077019 4957.87085794 5086.07475697 5217.31989394 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667 2381.08393667]"
"total_pgm","[0 0 0 0.0175 0.0175 0.0175 0.035 0.035 0.035 0.0525 0.1225 0.21 0.28 0.3675 0.4375 0.525 0.63 0.7525 0.8575 0.98 1.1025 1.2075 1.33 1.435 1.5575 1.68 1.8375 1.995 2.17 2.3275 2.5025 2.66 2.8175 2.9925 3.15 3.325 3.395 3.465 3.535 3.605 3.675 3.745 3.815 3.885 3.955 4.025 4.06 4.095 4.13 4.165 4.2 4.235 4.27 4.305 4.34 4.375 4.41 4.445 4.48 4.515 4.55 5.107375 5.66475 6.222125 6.7795 7.336875 7.89425 8.451625 9.009 9.566375 10.12375 10.698625 11.2735 11.848375 12.42325 12.998125 13.573 14.147875 14.72275 15.297625 15.8725 15.8025 15.7325 15.6625 15.5925 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 52.0225 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65 39.65]"
